"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2056306,"July 3, 2021",Ohio,"Beachwood (Warrensville Heights)","Gladstone Rd and Warrensville Center Rd",1,0,N/A
2052605,"July 3, 2021","South Carolina","Goose Creek","139 Red Bank Rd",1,0,N/A
2052900,"July 3, 2021",Missouri,"Kansas City","E 40th St and Willow Ave",1,0,N/A
2052264,"July 3, 2021",Illinois,Chicago,"4200 block of S Cicero Ave",1,2,N/A
2052058,"July 3, 2021","North Carolina",Chadbourn,"Broadway Rd",3,1,N/A
2052457,"July 3, 2021",Georgia,Kennesaw,"3400 McCollum Pkwy NW",3,0,N/A
2054419,"July 3, 2021",Indiana,Indianapolis,"E 38th Street and N Post Rd",1,1,N/A
2052880,"July 3, 2021",Nevada,"Las Vegas","6600 block of W Charleston Blvd",1,0,N/A
2051614,"July 3, 2021",Illinois,Chicago,"2500 block of N Lockwood Ave",1,0,N/A
2056052,"July 3, 2021",Nevada,"Las Vegas","2437 Clifford Ave",1,0,N/A
2051969,"July 3, 2021",Pennsylvania,Pittsburgh,"2400 block of Bracey Dr",1,0,N/A
2053973,"July 3, 2021",Arizona,Phoenix,"S 35th Ave and W Southern Ave",1,0,N/A
2053209,"July 3, 2021",Arizona,Phoenix,"15th Ave and Indian School Rd",1,0,N/A
2052006,"July 3, 2021",Virginia,Richmond,"3000 block of Lancers Blvd",1,0,N/A
2052492,"July 3, 2021",Alabama,Samson,"Gopher Ridge Rd and Co Rd 4",1,0,N/A
2051990,"July 3, 2021","North Carolina",Kannapolis,"Wrightman Oaks Ct",1,1,N/A
2052010,"July 3, 2021",Virginia,Richmond,"1500 block of Mechanicsville Turnpike",2,0,N/A
2051791,"July 3, 2021",Georgia,Milledgeville,"2309 Laura Ct",2,1,N/A
2051786,"July 3, 2021",Georgia,Macon,"3634 Dawn St",1,0,N/A
2052142,"July 3, 2021",Virginia,Richmond,"5500 block of Handel Ct",1,0,N/A
2051979,"July 3, 2021",Ohio,Toledo,"3045 Ilger Ave",1,0,N/A
2052471,"July 3, 2021",Georgia,Swainsboro,"229 S Main St",1,3,N/A
2052681,"July 3, 2021","North Carolina","High Point","801 W Fairfield Rd",1,0,N/A
2052332,"July 3, 2021",Tennessee,Memphis,"3685 American Way",1,0,N/A
2054987,"July 3, 2021",Kansas,Leavenworth,"2300 block of Ottawa St",1,0,N/A
2054970,"July 3, 2021",Texas,Houston,"9207 Cullen Blvd",1,0,N/A
2052652,"July 3, 2021",Kentucky,Lancaster,"Bryants Camp Rd",1,0,N/A
2051930,"July 3, 2021",Texas,Houston,"8130 Kirby Dr",1,0,N/A
2054915,"July 3, 2021",Texas,Tyler,"323 Chimney Rock Dr",1,0,N/A
2052030,"July 3, 2021",Texas,Rosenberg,"4300 block of Greeley Ln",1,0,N/A
2052450,"July 3, 2021",Georgia,Atlanta,"620 McAfee St",1,2,N/A
2052417,"July 3, 2021",Florida,Clermont,"16431 FL-50",1,0,N/A
2052530,"July 3, 2021",Texas,Amarillo,"2600 block of Sanborn Dr",1,0,N/A
2052522,"July 3, 2021",Texas,"San Antonio","1131 Austin Hwy",1,0,N/A
2054856,"July 3, 2021",Texas,"Corpus Christi","3100 block of Magnolia St",1,2,N/A
2052483,"July 3, 2021",California,Wilmington,"900 block of N Neptune Ave",2,0,N/A
2052895,"July 3, 2021",Nevada,"Las Vegas","4650 W Oakey Blvd",1,0,N/A
2062289,"July 3, 2021",Wisconsin,"Oak Creek","2543 W Applebrook Ln",1,0,N/A
2052155,"July 3, 2021",California,"Hacienda Heights","CA-60 and 7th Ave",1,0,N/A
2051768,"July 3, 2021",Arizona,Phoenix,"S 38th Dr and W Chambers St",1,0,N/A
2052540,"July 3, 2021",Indiana,Hammond,"5900 block of Wallace Rd",2,2,N/A
2051758,"July 3, 2021",Florida,Titusville,"400 block of N Dixie Ave",1,0,N/A
2052173,"July 3, 2021",Indiana,"Indianapolis (Lawrence)","10100 block of Pineneedle Ct",1,0,N/A
2051755,"July 3, 2021",Indiana,Indianapolis,"2416 Fox Harbour Dr",1,0,N/A
2052386,"July 3, 2021",Illinois,Chicago,"6200 block of S Eberhart Ave",1,0,N/A
2052371,"July 3, 2021",Illinois,Chicago,"2600 block of W Van Buren St",1,0,N/A
2051612,"July 3, 2021",Illinois,Chicago,"4400 block of W Cermak Rd",1,0,N/A
2052300,"July 3, 2021","New York",Utica,"1005 Jefferson Ave",1,0,N/A
2052365,"July 3, 2021",Washington,Puyallup,N/A,1,0,N/A
2051558,"July 3, 2021",Louisiana,Harvey,"1000 block of Manhattan Blvd",1,1,N/A
2051599,"July 3, 2021",Minnesota,Minneapolis,"328 W Broadway Ave",1,2,N/A
2053097,"July 3, 2021",Alabama,Weaver,"400 block of Bailey Rd",1,0,N/A
2052008,"July 3, 2021",Ohio,Columbus,"686 Wedgewood Ave",1,0,N/A
2054690,"July 3, 2021","New Jersey",Irvington,"38 Montrose Terr",2,0,N/A
2052962,"July 3, 2021","New Jersey",Paterson,"159 Franklin St",1,0,N/A
2052041,"July 3, 2021",Louisiana,Shreveport,"Pierre Ave and Garden St",1,0,N/A
2052298,"July 3, 2021","New York",Utica,"100 Rutger St",1,0,N/A
2052262,"July 3, 2021",Arkansas,"Little Rock","7500 block of I-30",1,0,N/A
2052209,"July 3, 2021",Pennsylvania,Meadville,"300 block of Walnut St",1,0,N/A
2055478,"July 3, 2021",Alabama,Mobile,"1100 block of Middle Ring Rd",1,0,N/A
2052303,"July 3, 2021",Alabama,"Lee (county)","Lee Rd 206",1,0,N/A
2052251,"July 3, 2021",Missouri,"Saint Louis (Des Peres)","80 W County Center Dr",1,0,N/A
2052995,"July 3, 2021",Virginia,Bedford,"900 block of Burks Hill Rd",1,0,N/A
2052875,"July 3, 2021",Kansas,Topeka,"1100 block of SW Clay St",1,0,N/A
2055431,"July 3, 2021",Virginia,Onancock,"20000 block of Deep Creek Rd",2,0,N/A
2052278,"July 3, 2021",Nebraska,Omaha,"4405 Carter Lake Shore Dr W",1,0,N/A
2051806,"July 3, 2021",Michigan,Detroit,"Linwood St and W Grand Blvd",1,0,N/A
2052146,"July 3, 2021",Virginia,Richmond,"4521 S Laburnum Ave",1,1,N/A
2053832,"July 3, 2021",Kentucky,Cadiz,"216 Cerulean Rd",2,0,N/A
2052603,"July 3, 2021",California,"Chula Vista","530 Telegraph Canyon Rd",1,0,N/A
2052103,"July 3, 2021",Kentucky,Louisville,"4719 Clarion Ct",1,0,N/A
2052862,"July 3, 2021",Michigan,"New Baltimore","33000 block of Meldrum St",1,0,N/A
2051196,"July 2, 2021",Virginia,Hampton,"500 block of Highland Ave",1,0,N/A
2051065,"July 2, 2021",Georgia,Dallas,"58 Harmony Path",1,0,N/A
2054326,"July 2, 2021","North Carolina","Wilkes (county)",N/A,1,0,N/A
2051220,"July 2, 2021",Pennsylvania,Pittsburgh,"1900 block of Laketon Rd",1,0,N/A
2051190,"July 2, 2021",Pennsylvania,Philadelphia,"7700 block of Ogontz Ave",1,4,N/A
2052414,"July 2, 2021",Florida,Altoona,"23000 Block of Raccoon Rd",1,0,N/A
2051232,"July 2, 2021","North Carolina",Tarboro,"2200 block of Sherwood Ave",1,0,N/A
2050614,"July 2, 2021",Missouri,"Saint Louis","2821 N Vandeventer Ave",1,0,N/A
2051215,"July 2, 2021",Illinois,Chicago,"2700 block of N Kilbourn Ave",1,0,N/A
2051207,"July 2, 2021","North Carolina",Lillington,"Raymack Dr",1,0,N/A
2054226,"July 2, 2021",California,"Los Angeles","Estara Ave and Drew St",1,0,N/A
2051430,"July 2, 2021",Pennsylvania,Philadelphia,"2600 block of N Hollywood St",1,0,N/A
2051183,"July 2, 2021","North Carolina",Mocksville,"Boone Ln",1,0,N/A
2052159,"July 2, 2021",California,Lodi,"1030 S Hutchins St",1,0,N/A
2052166,"July 2, 2021",California,Stockton,"9000 block of Chianti Cir",1,0,N/A
2051127,"July 2, 2021",Ohio,Columbus,"600 block of Van Buren Dr",1,0,N/A
2051400,"July 2, 2021","New Jersey",Camden,"1100 block of Baring St",1,1,N/A
2051884,"July 2, 2021","District of Columbia",Washington,"1400 block of Smith Pl SE",1,0,N/A
2051886,"July 2, 2021","District of Columbia",Washington,"1300 block of Brentwood Rd",1,0,N/A
2050724,"July 2, 2021",Texas,Lubbock,"19th St and Texas Ave",1,0,N/A
2051078,"July 2, 2021",Texas,Highlands,"2400 block of Orange Blossom Ln",1,0,N/A
2051916,"July 2, 2021",Ohio,Columbus,"2267 Laurelwood Dr",2,0,N/A
2052053,"July 2, 2021",Ohio,Cincinnati,"2300 block of St James Ave",1,0,N/A
2051181,"July 2, 2021","North Carolina",Fayetteville,"550 Campbell Terrace",1,0,N/A
2051827,"July 2, 2021",Georgia,Savannah,"Avery St and Wilder Dr",1,0,N/A
2051246,"July 2, 2021","North Carolina",Charlotte,"Creekridge Rd and Village Lake Dr",1,0,N/A
2050972,"July 2, 2021",Illinois,Champaign,"704 N Hickory St",1,4,N/A
2051333,"July 2, 2021",Kentucky,Louisville,"1800 block of Rowan St",1,0,N/A
2051863,"July 2, 2021",Indiana,"New Castle","500 block of E County Rd 500 S",1,0,N/A
2055734,"July 2, 2021",Utah,"South Jordan","8900 S and 1000 W",1,0,N/A
2051023,"July 2, 2021",California,Modesto,"4200 block of West Service Rd",1,0,N/A
2051789,"July 2, 2021",Michigan,Flint,"1722 Polly St",1,0,N/A
2050834,"July 2, 2021",Indiana,Gary,"4400 block of Washington St",1,0,N/A
2050914,"July 2, 2021",California,Lancaster,"2700 block of W New Grove St",1,0,N/A
2051089,"July 2, 2021",Michigan,Detroit,"Sunderland Rd and St Martins Ave",1,1,N/A
2050800,"July 2, 2021",Michigan,Detroit,"16907 Meyers Rd",1,0,N/A
2051878,"July 2, 2021",Maryland,"Silver Spring","11225 Oak Leaf Dr",1,1,N/A
2051610,"July 2, 2021",Wisconsin,Milwaukee,"2426 W Monroe St",1,0,N/A
2051935,"July 2, 2021",Texas,Harlingen,"1826 W Tyler Ave",1,2,N/A
2051902,"July 2, 2021",Delaware,Wilmington,"900 block of Lombard St",1,0,N/A
2050730,"July 2, 2021",Maryland,Baltimore,"1800 block of Dover St",2,0,N/A
2051853,"July 2, 2021","New Mexico",Albuquerque,"400 block of Grove St",1,0,N/A
2050705,"July 2, 2021","New Mexico",Albuquerque,"421 Tennessee St NE",1,0,N/A
2051739,"July 2, 2021",Florida,Jacksonville,"3800 block of Emerson St",1,0,N/A
2059378,"July 2, 2021",Wisconsin,"Oak Creek","2543 W Applebrook Ln",1,0,N/A
2051316,"July 2, 2021",Indiana,Indianapolis,"N Post Rd and 38th St",1,1,N/A
2053259,"July 2, 2021","South Carolina",Charleston,"100 block of Ivy Green Way",1,0,N/A
2051338,"July 2, 2021",Indiana,Indianapolis,"3800 block of E 30th St",1,0,N/A
2051234,"July 2, 2021",Illinois,Chicago,"3900 block of W 16th St",1,1,N/A
2051635,"July 2, 2021",Illinois,Chicago,"11200 block of S Vernon Ave",1,0,N/A
2051621,"July 2, 2021",Illinois,Chicago,"7400 block of Emerald Ave",1,0,N/A
2051432,"July 2, 2021","New York",Rochester,"151 Seward St",1,0,N/A
2051244,"July 2, 2021",Ohio,Springfield,"300 block of Stanton Ave",1,0,N/A
2052036,"July 2, 2021",Louisiana,Shreveport,"3000 block of Hollywood Ave",1,0,N/A
2054595,"July 2, 2021",Missouri,Caruthersville,"600 block of Franklin Ave",1,2,N/A
2051709,"July 2, 2021","New York",Syracuse,"200 block of Merrill St",1,0,N/A
2051350,"July 1, 2021",Missouri,"Saint Louis","2600 block of Caroline St",1,0,N/A
2050208,"July 1, 2021",Tennessee,Kingsport,"1017 W Stone Dr",1,0,N/A
2049640,"July 1, 2021",Virginia,Petersburg,"700 block of Blick St",1,1,N/A
2052248,"July 1, 2021",Louisiana,Hammond,"St Paul Loop",1,0,N/A
2051581,"July 1, 2021",Mississippi,Canton,"300 block of N West St",1,0,N/A
2050247,"July 1, 2021",Virginia,Portsmouth,"Aylwin Rd and Connor Pl",1,0,N/A
2051274,"July 1, 2021",Pennsylvania,Philadelphia,"6100 block of Webster St",1,0,N/A
2050978,"July 1, 2021",Florida,Gainesville,"1505 Fort Clarke Blvd",1,1,N/A
2050633,"July 1, 2021",Missouri,"Saint Louis","8800 block of N Broadway St",1,0,N/A
2051205,"July 1, 2021","North Carolina",Raleigh,"400 block of Raleigh Blvd",1,0,N/A
2050244,"July 1, 2021",Virginia,Roanoke,"3800 block of Panorama Ave NW",1,0,N/A
2051063,"July 1, 2021",Virginia,Spotsylvania,"13700 W Catharpin Rd",1,0,N/A
2050216,"July 1, 2021",Illinois,Chicago,"4000 block of W Van Buren St",1,0,N/A
2051147,"July 1, 2021",Ohio,Cleveland,"Woodland Ave and E 110th St",1,0,N/A
2050458,"July 1, 2021",Wisconsin,Milwaukee,"2717 N Holton St",1,0,N/A
2050560,"July 1, 2021","South Carolina",Charleston,"Harris St and Hanover St",1,1,N/A
2050376,"July 1, 2021",Nevada,"Las Vegas","1700 block of Euclid Ave",1,0,N/A
2050780,"July 1, 2021",Nevada,"Las Vegas","10540 S Maryland Parkway",1,0,N/A
2050136,"July 1, 2021",Georgia,Lawrenceville,"50 St Marlowe Dr",1,1,N/A
2050455,"July 1, 2021",Tennessee,Nashville,"345 Dellway Villa Rd",1,0,N/A
2050931,"July 1, 2021",California,Fresno,"Cedar Ave and Paul Ave",1,0,N/A
2050719,"July 1, 2021",Texas,Arlington,"1700 block of W Sanford St",1,0,N/A
2050103,"July 1, 2021",Louisiana,"Baton Rouge","13541 Tiger Bend Rd",1,0,N/A
2050186,"July 1, 2021",Tennessee,Knoxville,"4000 block of Catalpa Ave",1,0,N/A
2050151,"July 1, 2021","South Carolina",Spartanburg,"225 Amelia St",2,4,N/A
2049829,"July 1, 2021",Texas,Houston,"7320 Cullen Blvd",1,0,N/A
2049767,"July 1, 2021","New Mexico",Albuquerque,"4701 Paseo del Norte NE",1,0,N/A
2051961,"July 1, 2021",Texas,Carrollton,"1500 block of Metrocrest Dr",1,0,N/A
2049916,"July 1, 2021",Texas,Houston,"11212 Westpark Dr",1,1,N/A
2049964,"July 1, 2021",California,Livermore,"1100 block of North P St",1,0,N/A
2052550,"July 1, 2021",California,Vallecito,"Camp 9 Rd",1,0,N/A
2050831,"July 1, 2021",Texas,Beaumont,"9000 block of Labelle Rd",1,0,N/A
2050766,"July 1, 2021",Texas,Snyder,"1912 Coleman St",1,0,N/A
2050080,"July 1, 2021",Florida,Brent,"Hollywood Ave and W Fairfield Dr",1,1,N/A
2051625,"July 1, 2021",Arizona,Chandler,"120 N McQueen Rd",1,0,N/A
2050751,"July 1, 2021",Maryland,Baltimore,"600 block of W Mulberry St",1,0,N/A
2050226,"July 1, 2021",Minnesota,Minneapolis,"1303 Yale Pl",1,0,N/A
2050757,"July 1, 2021",Maryland,Baltimore,N/A,1,0,N/A
2049796,"July 1, 2021",Illinois,Chicago,"S Halsted St and I-57",1,0,N/A
2049782,"July 1, 2021",Illinois,Chicago,"11300 block of S Wentworth Ave",1,2,N/A
2050189,"July 1, 2021",Illinois,Chicago,"5400 block of S Artesian Ave",1,0,N/A
2050200,"July 1, 2021",Illinois,Chicago,"6800 block of S Ridgeland Ave",1,0,N/A
2050810,"July 1, 2021",Arizona,Tucson,"7600 block of E Toronto St",3,0,N/A
2050257,"July 1, 2021",Ohio,Columbus,"462 S Eureka Ave",1,0,N/A
2051370,"July 1, 2021",Missouri,"West Plains","Co Rd 3010",1,0,N/A
2051536,"July 1, 2021",Alabama,Camden,"AL-10 and Bridgeport Rd",1,1,N/A
2050176,"July 1, 2021","North Carolina",Greensboro,"2834 Battleground Ave",1,0,N/A
2050479,"July 1, 2021",Louisiana,"New Orleans","1500 block of Mazant St",1,0,N/A
2050397,"July 1, 2021",Pennsylvania,Philadelphia,"5500 block of Whitby Ave",1,0,N/A
2050259,"July 1, 2021",Ohio,Columbus,"945 Sullivant Ave",1,0,N/A
2050242,"July 1, 2021",Illinois,Chicago,"300 block of E 51st St",1,0,N/A
2050118,"July 1, 2021",Georgia,Douglasville,"2100 Fairburn Rd",1,0,N/A
2056405,"July 1, 2021",Florida,Kissimmee,"4700 W Irlo Bronson Memorial Hwy",1,0,N/A
2050353,"July 1, 2021",Virginia,Chesapeake,"1200 block of Seaboard Ave",2,2,N/A
2050395,"July 1, 2021",Pennsylvania,Erie,"500 block of W 29th St",1,0,N/A
2050139,"July 1, 2021",Nevada,"Las Vegas","4745 Copper Sage St",1,2,N/A
2049936,"June 30, 2021",California,Bakersfield,"3850 Q St",1,0,N/A
2049438,"June 30, 2021",Ohio,Columbus,"3464 Sullivant Ave",1,0,N/A
2050110,"June 30, 2021",Louisiana,"New Orleans","Tchoupitoulas St and US-90 BUS",1,0,N/A
2050324,"June 30, 2021",California,Vallejo,"100 block of Violet Dr",1,0,N/A
2049355,"June 30, 2021",Louisiana,Crowley,"McCain Rd and Goodrich Rd",2,0,N/A
2049551,"June 30, 2021",Kentucky,Florence,"Garden Dr and Patty Ln",1,0,N/A
2049428,"June 30, 2021",California,Sacramento,"230 Cadillac Dr",1,1,N/A
2049173,"June 30, 2021",Kentucky,London,"Hal Rogers Pkwy and Glendas Ln",1,0,N/A
2050094,"June 30, 2021",Louisiana,Clinton,"5800 block of Winchester Ln",1,0,N/A
2048980,"June 30, 2021",Georgia,Atlanta,"710 Peachtree St NE",1,2,N/A
2048883,"June 30, 2021",Utah,"Ogden (South Ogden)","4526 S 750 E",1,0,N/A
2049559,"June 30, 2021",Minnesota,Minneapolis,"1614 Plymouth Ave N",1,0,N/A
2048999,"June 30, 2021",Texas,"San Antonio","9401 N I-35",1,0,N/A
2050061,"June 30, 2021",Texas,Midland,"1400 block of Chestnut Ave",1,0,N/A
2050055,"June 30, 2021",Florida,Tampa,"4200 Kenneth Ct",1,0,N/A
2049132,"June 30, 2021","North Carolina",Lenoir,"1226 Laurel Pl NW",4,0,N/A
2048848,"June 30, 2021",Nevada,"Las Vegas","4500 block of Sonoma Sunset Ct",1,0,N/A
2048985,"June 30, 2021",Texas,"San Antonio","8446 Country Village St",1,0,N/A
2049013,"June 30, 2021",Wisconsin,"Rhinelander (Pelican)","River Bend Rd and US-8",1,0,N/A
2050068,"June 30, 2021",Indiana,"Mc Cordsville (Mccordsville)","6700 block of W Stansbury Blvd",1,0,N/A
2050433,"June 30, 2021",Missouri,"Saint Louis (Jennings)","5400 block of Hamilton Ave",1,0,N/A
2049947,"June 30, 2021",California,Oakland,"1400 block of 90th Ave",1,1,N/A
2049891,"June 30, 2021",Texas,"Wichita Falls","Taylor St and Ave L",1,0,N/A
2050802,"June 30, 2021",Maine,"Jefferson (Somerville)","1041 Rockland Rd",1,0,N/A
2048843,"June 30, 2021","District of Columbia",Washington,"6000 block of Eads St NE",1,0,N/A
2056746,"June 30, 2021",Colorado,Cortez,US-160,1,0,N/A
2050167,"June 30, 2021",Delaware,Dover,"100 block of S New St",1,3,N/A
2049808,"June 30, 2021",Connecticut,Bridgeport,"978 Howard Ave",1,0,N/A
2049011,"June 30, 2021",Texas,Tyler,"3200 block of Omega Dr",1,0,N/A
2049845,"June 30, 2021",Texas,Houston,"12101 Fondren Rd",3,1,N/A
2050567,"June 30, 2021","South Carolina","Saint Matthews (St Matthews)","Burke Rd",1,0,N/A
2050550,"June 30, 2021","North Carolina",Dudley,"199 Pearsall Ln",1,0,N/A
2050045,"June 30, 2021",Mississippi,Jackson,"3100 block of Terry Rd",1,0,N/A
2050522,"June 30, 2021",Wisconsin,Milwaukee,"1535 N 29th St",1,0,N/A
2050250,"June 30, 2021",Michigan,Kalamazoo,"5700 block of Higgins St",2,0,N/A
2049471,"June 29, 2021",California,"San Diego","6900 block of Eastman St",1,0,N/A
2048570,"June 29, 2021",Louisiana,"Ville Platte","900 block of Edward Knotoe Jr St",1,0,N/A
2050365,"June 29, 2021","New York",Ellenville,"20 Berme Rd",1,0,N/A
2050307,"June 29, 2021",Alabama,Birmingham,"8730 1st Ave N",1,0,N/A
2049739,"June 29, 2021",Alabama,Birmingham,"7700 block of Sunrise Dr",1,0,N/A
2048595,"June 29, 2021",Alabama,Mobile,"506 Williams St",1,1,N/A
2049312,"June 29, 2021",Nebraska,Bayard,"123 2nd Ave",1,0,N/A
2049040,"June 29, 2021",Texas,Houston,"9797 North Fwy",1,0,N/A
2049406,"June 29, 2021",California,Modesto,"3900 block of Blue Gum Ave",1,0,N/A
2048835,"June 29, 2021","New Mexico",Albuquerque,"800 block of San Pedro Dr SE",1,0,N/A
2048932,"June 29, 2021",Alabama,Mobile,"2602 Florida St",1,0,N/A
2048192,"June 29, 2021",California,"Elk Grove","9175 W Stockton Blvd",1,0,N/A
2048188,"June 29, 2021",Texas,Richmond,"1100 block of Winchester Dr",1,0,N/A
2049519,"June 29, 2021",Indiana,Indianapolis,"4960 E 56th St",1,0,N/A
2049110,"June 29, 2021","South Carolina",Columbia,"3132 Two Notch Rd",1,0,N/A
2048029,"June 29, 2021",Texas,Houston,"Boone Rd and Beechnut St",1,0,N/A
2048908,"June 29, 2021",Illinois,Chicago,"6600 block of S Sacramento Ave",1,0,N/A
2049675,"June 29, 2021",Arkansas,"Pine Bluff","2700 block of West 27th Ave",1,0,N/A
2049053,"June 29, 2021",Texas,Houston,"10571 Keeneland Ln",1,0,N/A
2048982,"June 29, 2021",Georgia,"Union City","5390 Hunter Rd",1,0,N/A
2048115,"June 29, 2021",Maryland,Baltimore,"100 block of S Franklintown Rd",1,0,N/A
2049018,"June 29, 2021",Georgia,Grovetown,"300 block of Hazelnut Dr",1,0,N/A
2049259,"June 29, 2021",Michigan,Jackson,"Homecrest Rd and Van Buren St",1,1,N/A
2048054,"June 29, 2021",Florida,Sanford,"2500 French Ave",1,0,N/A
2048091,"June 29, 2021","District of Columbia",Washington,"3800 block of Halley Terrace SE",1,0,N/A
2048113,"June 29, 2021",Maryland,Annapolis,"Pleasant St",1,0,N/A
2048841,"June 29, 2021","District of Columbia",Washington,"4000 block of Alabama Ave SE",1,0,N/A
2057908,"June 29, 2021",Indiana,Indianapolis,"3300 block of Schofield Ave",1,0,N/A
2049798,"June 29, 2021","New Mexico",Counselor,NM-550,1,1,N/A
2047998,"June 29, 2021",Florida,"Palm Beach Gardens (Riviera Beach)","1100 block of W 27th St",1,0,N/A
2048918,"June 29, 2021",Pennsylvania,Philadelphia,"4740 Tackawanna St",1,0,N/A
2048197,"June 29, 2021",Texas,"Corpus Christi","900 block of Quetzal St",1,1,N/A
2051552,"June 29, 2021",Louisiana,Hammond,"St Paul Loop",1,0,N/A
2048915,"June 29, 2021",Pennsylvania,Philadelphia,"4600 block of Walnut St",1,1,N/A
2049137,"June 29, 2021","North Carolina",Charlotte,"1100 Block of Mayfield Terrace Dr",1,0,N/A
2048754,"June 29, 2021",Alabama,Talladega,"1777 Plant Rd",1,0,N/A
2049535,"June 29, 2021",Kentucky,Kite,"Big Blue Ln",1,0,N/A
2049716,"June 29, 2021",Alabama,Montgomery,"3600 block of Horseshoe Cir",1,0,N/A
2048015,"June 29, 2021",Missouri,"Kansas City","770 W 47th St",1,0,N/A
2049667,"June 29, 2021",Louisiana,Ruston,"Wyoming Ave",1,0,N/A
2048609,"June 29, 2021",Kentucky,Covington,"2400 block of White Ct",1,0,N/A
2048839,"June 29, 2021","District of Columbia",Washington,"1400 block of R St NW",1,0,N/A
2048691,"June 29, 2021",Colorado,Aurora,"2651 S Parker Rd",1,0,N/A
2048499,"June 29, 2021",Pennsylvania,Erie,"9656 Sampson Rd",3,0,N/A
2048580,"June 29, 2021",California,Oroville,"Lincoln Blvd and Wyandotte Ave",1,0,N/A
2049447,"June 28, 2021",California,"Santa Rosa","700 block of Pine St",1,0,N/A
2048237,"June 28, 2021",California,"San Francisco","McAllister St and Leavenworth St",1,1,N/A
2047547,"June 28, 2021","South Carolina",Greenwood,"100 Block of Jones St",2,0,N/A
2048510,"June 28, 2021",Ohio,Cleveland,"2800 block of E 64th St",1,0,N/A
2047991,"June 28, 2021",Oregon,Portland,"NE Rocky Butte Rd",1,0,N/A
2047230,"June 28, 2021",Louisiana,"New Orleans","4000 block of Ulloa St",1,1,N/A
2047607,"June 28, 2021",Louisiana,"New Orleans","4100 block of Jumonville St",1,1,N/A
2046945,"June 28, 2021",Illinois,Chicago,"11700 block of S Laflin St",1,0,N/A
2047870,"June 28, 2021",Louisiana,Abbeville,"Queens Ranch Rd",1,0,N/A
2051222,"June 28, 2021",Colorado,Peyton,"11926 Rodez Grove",2,0,N/A
2046872,"June 28, 2021","New York",Rochester,"1490 Hudson Ave",1,3,N/A
2048327,"June 28, 2021",Washington,Seattle,"2666 Alki Ave SW",1,3,N/A
2047994,"June 28, 2021","New York","New York (Manhattan)","449 W 125th St",1,0,N/A
2047883,"June 28, 2021",Colorado,Aurora,"600 block of N Dillon Way",1,0,N/A
2047484,"June 28, 2021",Florida,"Lake City","NE Jackson Ave and NE Montana St",1,1,N/A
2048088,"June 28, 2021","South Carolina",Barnwell,"Ballpark Rd",1,0,N/A
2047417,"June 28, 2021",Florida,Orlando,"4500 Silver Star Rd",1,0,N/A
2048250,"June 28, 2021",California,Hemet,"800 block of W Florida Ave",1,0,N/A
2047754,"June 28, 2021","North Carolina",Sanford,"404 Carthage St",1,0,N/A
2047350,"June 28, 2021",California,"Los Angeles","11th St and Arapahoe St",1,0,N/A
2048180,"June 28, 2021",Texas,"Fort Worth","2700 block of Weiler Blvd",1,0,N/A
2047289,"June 28, 2021",Texas,"Corpus Christi","3802 Caravelle Pkwy",1,0,N/A
2047237,"June 28, 2021",Arkansas,"North Little Rock","16th St and Chandler St",1,0,N/A
2049056,"June 28, 2021",Georgia,Allenhurst,"10000 block of Tibet Rd",1,0,N/A
2047228,"June 28, 2021",Texas,Houston,"3500 block of Braewin Ct",1,0,N/A
2048162,"June 28, 2021",Indiana,Indianapolis,"9800 block of Woodsmall Dr",2,0,N/A
2048148,"June 28, 2021",California,Weed,N/A,1,0,N/A
2049938,"June 28, 2021",California,Lamont,"900 block of Weedpatch Hwy",1,0,N/A
2048122,"June 28, 2021",Mississippi,Jackson,"1600 block of Oakland Ave",1,2,N/A
2048102,"June 28, 2021",Maryland,"District Heights","2000 block of Brooks Dr",1,0,N/A
2048190,"June 28, 2021",Texas,Dallas,"526 Cold Town Ln",1,1,N/A
2047299,"June 28, 2021",Texas,"San Angelo","2021 N Bryant Blvd",1,0,N/A
2048058,"June 28, 2021",Delaware,Newark,"132 Christiana Mall",1,0,N/A
2047920,"June 28, 2021",Pennsylvania,Philadelphia,"200 block of E Cambria St",1,0,N/A
2048574,"June 28, 2021","New York","Tarrytown (Sleepy Hollow)","126 Valley Rd",1,1,N/A
2048010,"June 28, 2021",Florida,"Lehigh Acres","Sunrise Blvd and Genoa Ave S",1,1,N/A
2048005,"June 28, 2021",Missouri,"Saint Louis","Hamilton Ave and Selber Ct",1,0,N/A
2048781,"June 28, 2021",Arizona,"Drexel Heights","W Valencia Rd and S Beehive Ave",1,0,N/A
2055582,"June 28, 2021",Mississippi,Summit,"Jeanette Ln",1,0,N/A
2047696,"June 28, 2021","North Carolina",Statesville,"1309 Wilson Lee Blvd",1,1,N/A
2047931,"June 28, 2021",Alabama,Selma,"1943 Marie Foster St",1,0,N/A
2047886,"June 28, 2021",Colorado,"Commerce City","7500 block of Brighton Blvd",1,0,N/A
2047027,"June 28, 2021",Pennsylvania,Philadelphia,"2600 block of Kensington Ave",1,0,N/A
2047848,"June 28, 2021",Kentucky,Maysville,"Meadow Dr",2,0,N/A
2047710,"June 28, 2021",Louisiana,Shreveport,"3000 block of Pouncey Ln",1,0,N/A
